date,gm,zone,name,stack,flag,picked_count
2026-05-02,Swapnil Borgaonkar (MH),West,WagholiHub_PNQ_PL,MYE,Future,19
2026-05-02,Swapnil Borgaonkar (MH),West,WagholiHub_PNQ_PL,MYE,Present,46
2026-05-02,Swapnil Borgaonkar (MH),West,WardhaHub_WRD_PL,EXT,Future,1
2026-05-02,Swapnil Borgaonkar (MH),West,WardhaHub_WRD_PL,EXT,Past,1
2026-05-02,Swapnil Borgaonkar (MH),West,WardhaHub_WRD_PL,EXT,Present,17
2026-05-02,Swapnil Borgaonkar (MH),West,WardhaHub_WRD_PL,FK,Past,1
2026-05-02,Swapnil Borgaonkar (MH),West,WardhaHub_WRD_PL,FK,Present,127
2026-05-02,Swapnil Borgaonkar (MH),West,WardhamanNagar_NAG_PL,EXT,Future,18
2026-05-02,Swapnil Borgaonkar (MH),West,WardhamanNagar_NAG_PL,EXT,Past,60
2026-05-02,Swapnil Borgaonkar (MH),West,WardhamanNagar_NAG_PL,EXT,Present,146
2026-05-02,Swapnil Borgaonkar (MH),West,WardhamanNagar_NAG_PL,FK,Future,78
2026-05-02,Swapnil Borgaonkar (MH),West,WardhamanNagar_NAG_PL,FK,Past,38
2026-05-02,Swapnil Borgaonkar (MH),West,WardhamanNagar_NAG_PL,FK,Present,2614
2026-05-02,Swapnil Borgaonkar (MH),West,WardhamanNagar_NAG_PL,MYE,Future,295
2026-05-02,Swapnil Borgaonkar (MH),West,WardhamanNagar_NAG_PL,MYE,Past,55
2026-05-02,Swapnil Borgaonkar (MH),West,WardhamanNagar_NAG_PL,MYE,Present,337
2026-05-02,Swapnil Borgaonkar (MH),West,YavatmalHub_YTM_PL,EXT,Present,6
2026-05-02,Swapnil Borgaonkar (MH),West,YavatmalHub_YTM_PL,FK,Present,136
2026-05-02,Swapnil Borgaonkar (MP),West,AnnapurnaShajapurODH_SJP_PL,FK,Present,16
2026-05-02,Swapnil Borgaonkar (MP),West,BalaghatHub_BGT_PL,FK,Past,1
2026-05-02,Swapnil Borgaonkar (MP),West,BalaghatHub_BGT_PL,FK,Present,35
2026-05-02,Swapnil Borgaonkar (MP),West,BalaghatHub_BGT_PL,MYE,Past,1
2026-05-02,Swapnil Borgaonkar (MP),West,BinaHub_BIN_PL,FK,Future,27
2026-05-02,Swapnil Borgaonkar (MP),West,BinaHub_BIN_PL,FK,Past,225
2026-05-02,Swapnil Borgaonkar (MP),West,BinaHub_BIN_PL,FK,Present,1278
2026-05-02,Swapnil Borgaonkar (MP),West,ChhindwaraHub_CHH_PL,FK,Future,2
2026-05-02,Swapnil Borgaonkar (MP),West,ChhindwaraHub_CHH_PL,FK,Past,1
2026-05-02,Swapnil Borgaonkar (MP),West,ChhindwaraHub_CHH_PL,FK,Present,110
2026-05-02,Swapnil Borgaonkar (MP),West,ChhindwaraHub_CHH_PL,MYE,Present,1
2026-05-02,Swapnil Borgaonkar (MP),West,DewasHub_DWS_PL,EXT,Future,34
2026-05-02,Swapnil Borgaonkar (MP),West,DewasHub_DWS_PL,EXT,Past,4
2026-05-02,Swapnil Borgaonkar (MP),West,DewasHub_DWS_PL,EXT,Present,2
2026-05-02,Swapnil Borgaonkar (MP),West,DewasHub_DWS_PL,FK,Future,28
2026-05-02,Swapnil Borgaonkar (MP),West,DewasHub_DWS_PL,FK,Past,25
2026-05-02,Swapnil Borgaonkar (MP),West,DewasHub_DWS_PL,FK,Present,640
2026-05-02,Swapnil Borgaonkar (MP),West,DewasHub_DWS_PL,MYE,Future,7
2026-05-02,Swapnil Borgaonkar (MP),West,DewasHub_DWS_PL,MYE,Past,15
2026-05-02,Swapnil Borgaonkar (MP),West,DewasHub_DWS_PL,MYE,Present,20
2026-05-02,Swapnil Borgaonkar (MP),West,GunaHub_GUN_PL,EXT,Present,2
2026-05-02,Swapnil Borgaonkar (MP),West,GunaHub_GUN_PL,FK,Future,25
2026-05-02,Swapnil Borgaonkar (MP),West,GunaHub_GUN_PL,FK,Past,18
2026-05-02,Swapnil Borgaonkar (MP),West,GunaHub_GUN_PL,FK,Present,81
2026-05-02,Swapnil Borgaonkar (MP),West,GunaHub_GUN_PL,MYE,Future,4
2026-05-02,Swapnil Borgaonkar (MP),West,GunaHub_GUN_PL,MYE,Present,2
2026-05-02,Swapnil Borgaonkar (MP),West,GwaliorHub_GWL_PL,EXT,Future,25
2026-05-02,Swapnil Borgaonkar (MP),West,GwaliorHub_GWL_PL,EXT,Past,64
2026-05-02,Swapnil Borgaonkar (MP),West,GwaliorHub_GWL_PL,EXT,Present,301
2026-05-02,Swapnil Borgaonkar (MP),West,GwaliorHub_GWL_PL,FK,Future,591
2026-05-02,Swapnil Borgaonkar (MP),West,GwaliorHub_GWL_PL,FK,Past,306
2026-05-02,Swapnil Borgaonkar (MP),West,GwaliorHub_GWL_PL,FK,Present,19028
2026-05-02,Swapnil Borgaonkar (MP),West,GwaliorHub_GWL_PL,MYE,Future,466
2026-05-02,Swapnil Borgaonkar (MP),West,GwaliorHub_GWL_PL,MYE,Past,130
2026-05-02,Swapnil Borgaonkar (MP),West,GwaliorHub_GWL_PL,MYE,Present,416
2026-05-02,Swapnil Borgaonkar (MP),West,HoshangabadHub_HGB_PL,EXT,Future,6
2026-05-02,Swapnil Borgaonkar (MP),West,HoshangabadHub_HGB_PL,EXT,Past,1
2026-05-02,Swapnil Borgaonkar (MP),West,HoshangabadHub_HGB_PL,FK,Past,3
2026-05-02,Swapnil Borgaonkar (MP),West,HoshangabadHub_HGB_PL,FK,Present,22
2026-05-02,Swapnil Borgaonkar (MP),West,IndoreSplitHub_IDR_PL,EXT,Future,108
2026-05-02,Swapnil Borgaonkar (MP),West,IndoreSplitHub_IDR_PL,EXT,Past,127
2026-05-02,Swapnil Borgaonkar (MP),West,IndoreSplitHub_IDR_PL,EXT,Present,718
2026-05-02,Swapnil Borgaonkar (MP),West,IndoreSplitHub_IDR_PL,FK,Future,1337
2026-05-02,Swapnil Borgaonkar (MP),West,IndoreSplitHub_IDR_PL,FK,Past,169
2026-05-02,Swapnil Borgaonkar (MP),West,IndoreSplitHub_IDR_PL,FK,Present,24447
2026-05-02,Swapnil Borgaonkar (MP),West,IndoreSplitHub_IDR_PL,MYE,Future,667
2026-05-02,Swapnil Borgaonkar (MP),West,IndoreSplitHub_IDR_PL,MYE,Past,614
2026-05-02,Swapnil Borgaonkar (MP),West,IndoreSplitHub_IDR_PL,MYE,Present,1442
2026-05-02,Swapnil Borgaonkar (MP),West,JabalpurHub_JBL_PL,EXT,Future,1
2026-05-02,Swapnil Borgaonkar (MP),West,JabalpurHub_JBL_PL,EXT,Past,1
2026-05-02,Swapnil Borgaonkar (MP),West,JabalpurHub_JBL_PL,EXT,Present,29
2026-05-02,Swapnil Borgaonkar (MP),West,JabalpurHub_JBL_PL,FK,Future,174
2026-05-02,Swapnil Borgaonkar (MP),West,JabalpurHub_JBL_PL,FK,Past,37
2026-05-02,Swapnil Borgaonkar (MP),West,JabalpurHub_JBL_PL,FK,Present,2521
2026-05-02,Swapnil Borgaonkar (MP),West,JabalpurHub_JBL_PL,MYE,Future,57
2026-05-02,Swapnil Borgaonkar (MP),West,JabalpurHub_JBL_PL,MYE,Past,82
2026-05-02,Swapnil Borgaonkar (MP),West,JabalpurHub_JBL_PL,MYE,Present,155
2026-05-02,Swapnil Borgaonkar (MP),West,KatniHub_KTN_PL,EXT,Present,1
2026-05-02,Swapnil Borgaonkar (MP),West,KatniHub_KTN_PL,FK,Future,142
2026-05-02,Swapnil Borgaonkar (MP),West,KatniHub_KTN_PL,FK,Past,18
2026-05-02,Swapnil Borgaonkar (MP),West,KatniHub_KTN_PL,FK,Present,1523
2026-05-02,Swapnil Borgaonkar (MP),West,KhandwaHub_KWA_PL,EXT,Future,1
2026-05-02,Swapnil Borgaonkar (MP),West,KhandwaHub_KWA_PL,EXT,Past,2
2026-05-02,Swapnil Borgaonkar (MP),West,KhandwaHub_KWA_PL,EXT,Present,3
2026-05-02,Swapnil Borgaonkar (MP),West,KhandwaHub_KWA_PL,FK,Future,1
2026-05-02,Swapnil Borgaonkar (MP),West,KhandwaHub_KWA_PL,FK,Present,73
2026-05-02,Swapnil Borgaonkar (MP),West,MandsaurHub_MAN_PL,EXT,Future,1
2026-05-02,Swapnil Borgaonkar (MP),West,MandsaurHub_MAN_PL,EXT,Past,1
2026-05-02,Swapnil Borgaonkar (MP),West,MandsaurHub_MAN_PL,EXT,Present,1
2026-05-02,Swapnil Borgaonkar (MP),West,MandsaurHub_MAN_PL,FK,Future,25
2026-05-02,Swapnil Borgaonkar (MP),West,MandsaurHub_MAN_PL,FK,Past,28
2026-05-02,Swapnil Borgaonkar (MP),West,MandsaurHub_MAN_PL,FK,Present,501
2026-05-02,Swapnil Borgaonkar (MP),West,MandsaurHub_MAN_PL,MYE,Future,1
2026-05-02,Swapnil Borgaonkar (MP),West,MandsaurHub_MAN_PL,MYE,Past,2
2026-05-02,Swapnil Borgaonkar (MP),West,MandsaurHub_MAN_PL,MYE,Present,9
2026-05-02,Swapnil Borgaonkar (MP),West,RatlamHub_RTM_PL,EXT,Future,6
2026-05-02,Swapnil Borgaonkar (MP),West,RatlamHub_RTM_PL,EXT,Present,22
2026-05-02,Swapnil Borgaonkar (MP),West,RatlamHub_RTM_PL,FK,Future,28
2026-05-02,Swapnil Borgaonkar (MP),West,RatlamHub_RTM_PL,FK,Present,700
2026-05-02,Swapnil Borgaonkar (MP),West,RatlamHub_RTM_PL,MYE,Future,1
2026-05-02,Swapnil Borgaonkar (MP),West,SagarHub_SGR_PL,EXT,Future,20
2026-05-02,Swapnil Borgaonkar (MP),West,SagarHub_SGR_PL,EXT,Present,147
2026-05-02,Swapnil Borgaonkar (MP),West,SagarHub_SGR_PL,FK,Future,1244
2026-05-02,Swapnil Borgaonkar (MP),West,SagarHub_SGR_PL,FK,Past,77
2026-05-02,Swapnil Borgaonkar (MP),West,SagarHub_SGR_PL,FK,Present,10046
2026-05-02,Swapnil Borgaonkar (MP),West,SagarHub_SGR_PL,MYE,Future,132
2026-05-02,Swapnil Borgaonkar (MP),West,SagarHub_SGR_PL,MYE,Past,5
2026-05-02,Swapnil Borgaonkar (MP),West,SagarHub_SGR_PL,MYE,Present,84
2026-05-02,Swapnil Borgaonkar (MP),West,SatnaHub_STA_PL,EXT,Future,42
2026-05-02,Swapnil Borgaonkar (MP),West,SatnaHub_STA_PL,EXT,Present,14
2026-05-02,Swapnil Borgaonkar (MP),West,SatnaHub_STA_PL,FK,Future,2
2026-05-02,Swapnil Borgaonkar (MP),West,SatnaHub_STA_PL,FK,Present,302
2026-05-02,Swapnil Borgaonkar (MP),West,SatnaHub_STA_PL,MYE,Present,3
2026-05-02,Swapnil Borgaonkar (MP),West,UjjainHub_UJN_PL,EXT,Future,8
2026-05-02,Swapnil Borgaonkar (MP),West,UjjainHub_UJN_PL,EXT,Past,10
2026-05-02,Swapnil Borgaonkar (MP),West,UjjainHub_UJN_PL,EXT,Present,34
2026-05-02,Swapnil Borgaonkar (MP),West,UjjainHub_UJN_PL,FK,Future,30
2026-05-02,Swapnil Borgaonkar (MP),West,UjjainHub_UJN_PL,FK,Past,15
2026-05-02,Swapnil Borgaonkar (MP),West,UjjainHub_UJN_PL,FK,Present,870
2026-05-02,Swapnil Borgaonkar (MP),West,UjjainHub_UJN_PL,MYE,Future,3
2026-05-02,Swapnil Borgaonkar (MP),West,UjjainHub_UJN_PL,MYE,Present,7
2026-05-02,Swapnil Borgaonkar (MP),West,VidyanagarHub_BHO_PL,EXT,Future,168
2026-05-02,Swapnil Borgaonkar (MP),West,VidyanagarHub_BHO_PL,EXT,Past,375
2026-05-02,Swapnil Borgaonkar (MP),West,VidyanagarHub_BHO_PL,EXT,Present,136
2026-05-02,Swapnil Borgaonkar (MP),West,VidyanagarHub_BHO_PL,FK,Future,227
2026-05-02,Swapnil Borgaonkar (MP),West,VidyanagarHub_BHO_PL,FK,Past,266
2026-05-02,Swapnil Borgaonkar (MP),West,VidyanagarHub_BHO_PL,FK,Present,2510
2026-05-02,Swapnil Borgaonkar (MP),West,VidyanagarHub_BHO_PL,MYE,Future,20
2026-05-02,Swapnil Borgaonkar (MP),West,VidyanagarHub_BHO_PL,MYE,Past,19
2026-05-02,Swapnil Borgaonkar (MP),West,VidyanagarHub_BHO_PL,MYE,Present,36
2026-05-02,Vineeth V,South,AlleppeyHub_ALP_PL,EXT,Future,49
2026-05-02,Vineeth V,South,AlleppeyHub_ALP_PL,EXT,Present,7
2026-05-02,Vineeth V,South,AlleppeyHub_ALP_PL,FK,Future,30
2026-05-02,Vineeth V,South,AlleppeyHub_ALP_PL,FK,Present,31
2026-05-02,Vineeth V,South,AluvaHub_ALU_PL,EXT,Future,19
2026-05-02,Vineeth V,South,AluvaHub_ALU_PL,EXT,Past,11
2026-05-02,Vineeth V,South,AluvaHub_ALU_PL,EXT,Present,12
2026-05-02,Vineeth V,South,AluvaHub_ALU_PL,FK,Future,31
2026-05-02,Vineeth V,South,AluvaHub_ALU_PL,FK,Present,1018
2026-05-02,Vineeth V,South,AluvaHub_ALU_PL,MYE,Future,11
2026-05-02,Vineeth V,South,AluvaHub_ALU_PL,MYE,Past,4
2026-05-02,Vineeth V,South,AluvaHub_ALU_PL,MYE,Present,47
2026-05-02,Vineeth V,South,AmbalamukkuHub_TRV_PL,EXT,Present,8
2026-05-02,Vineeth V,South,AmbalamukkuHub_TRV_PL,FK,Future,25
2026-05-02,Vineeth V,South,AmbalamukkuHub_TRV_PL,FK,Present,41
2026-05-02,Vineeth V,South,AmbalamukkuHub_TRV_PL,MYE,Future,3
2026-05-02,Vineeth V,South,AmbalamukkuHub_TRV_PL,MYE,Present,14
2026-05-02,Vineeth V,South,Attingal_AAL_PL,FK,Present,5
2026-05-02,Vineeth V,South,CalicutHub_CCJ_PL,FK,Future,54
2026-05-02,Vineeth V,South,CalicutHub_CCJ_PL,FK,Past,6
2026-05-02,Vineeth V,South,CalicutHub_CCJ_PL,FK,Present,301
2026-05-02,Vineeth V,South,CalicutHub_CCJ_PL,MYE,Future,11
2026-05-02,Vineeth V,South,CalicutHub_CCJ_PL,MYE,Past,7
2026-05-02,Vineeth V,South,CalicutHub_CCJ_PL,MYE,Present,24
2026-05-02,Vineeth V,South,Changanassery_CGY_PL,EXT,Present,36
2026-05-02,Vineeth V,South,Changanassery_CGY_PL,FK,Future,87
2026-05-02,Vineeth V,South,Changanassery_CGY_PL,FK,Present,55
2026-05-02,Vineeth V,South,ChengannurHub_CNN_PL,EXT,Present,1
2026-05-02,Vineeth V,South,ChengannurHub_CNN_PL,FK,Future,74
2026-05-02,Vineeth V,South,ChengannurHub_CNN_PL,FK,Present,27
2026-05-02,Vineeth V,South,ElamakkaraHub_COK_PL,EXT,Past,9
2026-05-02,Vineeth V,South,ElamakkaraHub_COK_PL,EXT,Present,7
2026-05-02,Vineeth V,South,ElamakkaraHub_COK_PL,FK,Past,6
2026-05-02,Vineeth V,South,ElamakkaraHub_COK_PL,MYE,Future,3
2026-05-02,Vineeth V,South,ElamakkaraHub_COK_PL,MYE,Present,3
2026-05-02,Vineeth V,South,ErattupettaHub_ETP_PL,FK,Past,2
2026-05-02,Vineeth V,South,ErattupettaHub_ETP_PL,FK,Present,28
2026-05-02,Vineeth V,South,ErnakulamHub_COK_PL,EXT,Past,47
2026-05-02,Vineeth V,South,ErnakulamHub_COK_PL,EXT,Present,47
2026-05-02,Vineeth V,South,ErnakulamHub_COK_PL,FK,Future,2
2026-05-02,Vineeth V,South,ErnakulamHub_COK_PL,FK,Present,369
2026-05-02,Vineeth V,South,KakkanadHub_COK_PL,EXT,Future,1
2026-05-02,Vineeth V,South,KakkanadHub_COK_PL,EXT,Past,5
2026-05-02,Vineeth V,South,KakkanadHub_COK_PL,EXT,Present,11
2026-05-02,Vineeth V,South,KakkanadHub_COK_PL,FK,Future,73
2026-05-02,Vineeth V,South,KakkanadHub_COK_PL,FK,Present,106
2026-05-02,Vineeth V,South,KakkanadHub_COK_PL,MYE,Future,4
2026-05-02,Vineeth V,South,KakkanadHub_COK_PL,MYE,Past,15
2026-05-02,Vineeth V,South,KakkanadHub_COK_PL,MYE,Present,29
2026-05-02,Vineeth V,South,Kanjirappally_KJP_PL,EXT,Present,9
2026-05-02,Vineeth V,South,KanjoorHub_ALU_PL,FK,Present,359
2026-05-02,Vineeth V,South,KannurHub_KAN_PL,EXT,Future,10
2026-05-02,Vineeth V,South,KannurHub_KAN_PL,EXT,Past,1
2026-05-02,Vineeth V,South,KannurHub_KAN_PL,EXT,Present,56
2026-05-02,Vineeth V,South,KannurHub_KAN_PL,FK,Future,22
2026-05-02,Vineeth V,South,KannurHub_KAN_PL,FK,Present,4
2026-05-02,Vineeth V,South,KannurHub_KAN_PL,MYE,Future,13
2026-05-02,Vineeth V,South,KannurHub_KAN_PL,MYE,Present,3
2026-05-02,Vineeth V,South,KeezhvaipurHub_KHR_PL,FK,Future,2
2026-05-02,Vineeth V,South,KochiHub_COK_PL,EXT,Past,21
2026-05-02,Vineeth V,South,KochiHub_COK_PL,EXT,Present,20
2026-05-02,Vineeth V,South,KochiHub_COK_PL,FK,Future,12
2026-05-02,Vineeth V,South,KochiHub_COK_PL,FK,Past,2
2026-05-02,Vineeth V,South,KochiHub_COK_PL,FK,Present,406
2026-05-02,Vineeth V,South,KochiHub_COK_PL,MYE,Future,39
2026-05-02,Vineeth V,South,KochiHub_COK_PL,MYE,Present,90
2026-05-02,Vineeth V,South,KollamHub_QLN_PL,EXT,Future,11
2026-05-02,Vineeth V,South,KollamHub_QLN_PL,EXT,Present,1
2026-05-02,Vineeth V,South,KollamHub_QLN_PL,FK,Future,20
2026-05-02,Vineeth V,South,KollamHub_QLN_PL,FK,Present,95
2026-05-02,Vineeth V,South,KollamHub_QLN_PL,MYE,Future,3
2026-05-02,Vineeth V,South,KollamHub_QLN_PL,MYE,Present,5
2026-05-02,Vineeth V,South,KottayamHub_KTY_PL,EXT,Present,3
2026-05-02,Vineeth V,South,KottayamHub_KTY_PL,FK,Future,1
2026-05-02,Vineeth V,South,KottayamHub_KTY_PL,FK,Past,1
2026-05-02,Vineeth V,South,KottayamHub_KTY_PL,FK,Present,258
2026-05-02,Vineeth V,South,KottayamHub_KTY_PL,MYE,Present,7
2026-05-02,Vineeth V,South,KunnamangalamHub_KNM_PL,EXT,Present,2
2026-05-02,Vineeth V,South,KunnamangalamHub_KNM_PL,FK,Future,20
2026-05-02,Vineeth V,South,KunnamangalamHub_KNM_PL,FK,Present,48
2026-05-02,Vineeth V,South,MalaPuramHub_MLP_PL,EXT,Future,14
2026-05-02,Vineeth V,South,MalaPuramHub_MLP_PL,EXT,Past,4
2026-05-02,Vineeth V,South,MalaPuramHub_MLP_PL,EXT,Present,34
2026-05-02,Vineeth V,South,MalaPuramHub_MLP_PL,FK,Future,57
2026-05-02,Vineeth V,South,MalaPuramHub_MLP_PL,FK,Present,1380
2026-05-02,Vineeth V,South,MalaPuramHub_MLP_PL,MYE,Future,2
2026-05-02,Vineeth V,South,MalaPuramHub_MLP_PL,MYE,Past,1
2026-05-02,Vineeth V,South,MalaPuramHub_MLP_PL,MYE,Present,5
2026-05-02,Vineeth V,South,Manarcadu_MRD_PL,FK,Present,4
2026-05-02,Vineeth V,South,MekkaadHub_MKD_PL,EXT,Present,3
2026-05-02,Vineeth V,South,MekkaadHub_MKD_PL,FK,Future,6
2026-05-02,Vineeth V,South,MekkaadHub_MKD_PL,FK,Past,1
2026-05-02,Vineeth V,South,MekkaadHub_MKD_PL,FK,Present,10
2026-05-02,Vineeth V,South,MekkaadHub_MKD_PL,MYE,Future,1
2026-05-02,Vineeth V,South,MekkaadHub_MKD_PL,MYE,Present,1
2026-05-02,Vineeth V,South,MuvattupuzhaHub_MVA_PL,FK,Present,40
2026-05-02,Vineeth V,South,MuvattupuzhaHub_MVA_PL,MYE,Present,11
2026-05-02,Vineeth V,South,OllurHub_TCR_PL,FK,Future,2
2026-05-02,Vineeth V,South,OllurHub_TCR_PL,FK,Past,4
2026-05-02,Vineeth V,South,PalaHub_PLA_PL,EXT,Present,5
2026-05-02,Vineeth V,South,PalaHub_PLA_PL,FK,Future,6
2026-05-02,Vineeth V,South,PalaHub_PLA_PL,FK,Present,123
2026-05-02,Vineeth V,South,PalaHub_PLA_PL,MYE,Present,1
2026-05-02,Vineeth V,South,PalakkadHub_PKD_PL,EXT,Past,76
2026-05-02,Vineeth V,South,PalakkadHub_PKD_PL,EXT,Present,157
2026-05-02,Vineeth V,South,PalakkadHub_PKD_PL,FK,Future,8
2026-05-02,Vineeth V,South,PalakkadHub_PKD_PL,FK,Past,6
2026-05-02,Vineeth V,South,PalakkadHub_PKD_PL,FK,Present,107
2026-05-02,Vineeth V,South,PalakkadHub_PKD_PL,MYE,Future,1
2026-05-02,Vineeth V,South,PalakkadHub_PKD_PL,MYE,Past,1
2026-05-02,Vineeth V,South,PalakkadHub_PKD_PL,MYE,Present,3
2026-05-02,Vineeth V,South,PalluruthyHub_PRT_PL,EXT,Past,5
2026-05-02,Vineeth V,South,PalluruthyHub_PRT_PL,FK,Future,1
2026-05-02,Vineeth V,South,PalluruthyHub_PRT_PL,FK,Past,2
2026-05-02,Vineeth V,South,PanayikkulamHub_PNK_PL,EXT,Future,2
2026-05-02,Vineeth V,South,PanayikkulamHub_PNK_PL,EXT,Past,7
2026-05-02,Vineeth V,South,PanayikkulamHub_PNK_PL,EXT,Present,28
2026-05-02,Vineeth V,South,PanayikkulamHub_PNK_PL,FK,Future,6
2026-05-02,Vineeth V,South,PanayikkulamHub_PNK_PL,FK,Present,220
2026-05-02,Vineeth V,South,PanayikkulamHub_PNK_PL,MYE,Present,2
2026-05-02,Vineeth V,South,PathanamthittaHub_PMT_PL,FK,Future,18
2026-05-02,Vineeth V,South,PathanamthittaHub_PMT_PL,FK,Present,27
2026-05-02,Vineeth V,South,PattomHub_TRV_PL,EXT,Present,1
2026-05-02,Vineeth V,South,PattomHub_TRV_PL,FK,Future,9
2026-05-02,Vineeth V,South,PattomHub_TRV_PL,MYE,Present,1
2026-05-02,Vineeth V,South,Petta_PEA_PL,EXT,Future,8
2026-05-02,Vineeth V,South,Petta_PEA_PL,EXT,Past,3
2026-05-02,Vineeth V,South,Petta_PEA_PL,EXT,Present,14
2026-05-02,Vineeth V,South,Petta_PEA_PL,FK,Future,5
2026-05-02,Vineeth V,South,Petta_PEA_PL,FK,Past,1
2026-05-02,Vineeth V,South,Petta_PEA_PL,FK,Present,154
2026-05-02,Vineeth V,South,Petta_PEA_PL,MYE,Future,10
2026-05-02,Vineeth V,South,Petta_PEA_PL,MYE,Past,3
2026-05-02,Vineeth V,South,Petta_PEA_PL,MYE,Present,17
2026-05-02,Vineeth V,South,PoojapuraHub_PJA_PL,EXT,Future,22
2026-05-02,Vineeth V,South,PoojapuraHub_PJA_PL,EXT,Present,16
2026-05-02,Vineeth V,South,PoojapuraHub_PJA_PL,FK,Future,10
2026-05-02,Vineeth V,South,PoojapuraHub_PJA_PL,FK,Present,10
2026-05-02,Vineeth V,South,PoojapuraHub_PJA_PL,MYE,Past,3
2026-05-02,Vineeth V,South,PoojapuraHub_PJA_PL,MYE,Present,6
2026-05-02,Vineeth V,South,ShornurHub_SHO_PL,EXT,Past,2
2026-05-02,Vineeth V,South,ShornurHub_SHO_PL,EXT,Present,1
2026-05-02,Vineeth V,South,ShornurHub_SHO_PL,FK,Future,47
2026-05-02,Vineeth V,South,ShornurHub_SHO_PL,FK,Past,14
2026-05-02,Vineeth V,South,ThalasseryHub_THL_PL,EXT,Future,1
2026-05-02,Vineeth V,South,ThalasseryHub_THL_PL,EXT,Present,4
2026-05-02,Vineeth V,South,ThalasseryHub_THL_PL,FK,Future,3
2026-05-02,Vineeth V,South,ThalasseryHub_THL_PL,FK,Present,242
2026-05-02,Vineeth V,South,ThalasseryHub_THL_PL,MYE,Past,1
2026-05-02,Vineeth V,South,ThalasseryHub_THL_PL,MYE,Present,21
2026-05-02,Vineeth V,South,ThenjipalamHub_TJI_PL,EXT,Future,3
2026-05-02,Vineeth V,South,ThenjipalamHub_TJI_PL,EXT,Past,2
2026-05-02,Vineeth V,South,ThenjipalamHub_TJI_PL,EXT,Present,68
2026-05-02,Vineeth V,South,ThenjipalamHub_TJI_PL,FK,Present,152
2026-05-02,Vineeth V,South,ThodupuzhaHub_THP_PL,EXT,Past,12
2026-05-02,Vineeth V,South,ThodupuzhaHub_THP_PL,EXT,Present,42
2026-05-02,Vineeth V,South,ThodupuzhaHub_THP_PL,FK,Present,26
2026-05-02,Vineeth V,South,TrissurHub_TCR_PL,EXT,Present,17
2026-05-02,Vineeth V,South,TrissurHub_TCR_PL,FK,Future,14
2026-05-02,Vineeth V,South,TrissurHub_TCR_PL,FK,Present,703
2026-05-02,Vineeth V,South,TrissurHub_TCR_PL,MYE,Future,19
2026-05-02,Vineeth V,South,TrissurHub_TCR_PL,MYE,Past,7
2026-05-02,Vineeth V,South,TrissurHub_TCR_PL,MYE,Present,38
2026-05-02,Vineeth V,South,TrivandrumHub_TRV_PL,EXT,Future,3
2026-05-02,Vineeth V,South,TrivandrumHub_TRV_PL,EXT,Past,3
2026-05-02,Vineeth V,South,TrivandrumHub_TRV_PL,EXT,Present,12
2026-05-02,Vineeth V,South,TrivandrumHub_TRV_PL,FK,Past,1
2026-05-02,Vineeth V,South,TrivandrumHub_TRV_PL,FK,Present,32
2026-05-02,Vineeth V,South,TrivandrumHub_TRV_PL,MYE,Future,9
2026-05-02,Vineeth V,South,TrivandrumHub_TRV_PL,MYE,Present,1
2026-05-02,Vineeth V,South,VettichiraHub_VTT_PL,FK,Future,37
2026-05-02,Vineeth V,South,VettichiraHub_VTT_PL,FK,Present,176
2026-05-02,Vivekananda Tallapudi,South,AmalapuramHub_AMP_PL,EXT,Future,1
2026-05-02,Vivekananda Tallapudi,South,AmalapuramHub_AMP_PL,EXT,Present,6
2026-05-02,Vivekananda Tallapudi,South,AmalapuramHub_AMP_PL,FK,Future,9
2026-05-02,Vivekananda Tallapudi,South,AmalapuramHub_AMP_PL,FK,Present,9
2026-05-02,Vivekananda Tallapudi,South,AnanthapurHub_ATP_PL,FK,Past,6
2026-05-02,Vivekananda Tallapudi,South,AnanthapurHub_ATP_PL,FK,Present,4
2026-05-02,Vivekananda Tallapudi,South,BenzCircleHub_VJA_PL,EXT,Future,1
2026-05-02,Vivekananda Tallapudi,South,BenzCircleHub_VJA_PL,EXT,Past,2
2026-05-02,Vivekananda Tallapudi,South,BenzCircleHub_VJA_PL,EXT,Present,22
2026-05-02,Vivekananda Tallapudi,South,BenzCircleHub_VJA_PL,FK,Future,18
2026-05-02,Vivekananda Tallapudi,South,BenzCircleHub_VJA_PL,FK,Past,5
2026-05-02,Vivekananda Tallapudi,South,BenzCircleHub_VJA_PL,FK,Present,1215
2026-05-02,Vivekananda Tallapudi,South,BenzCircleHub_VJA_PL,MYE,Future,59
2026-05-02,Vivekananda Tallapudi,South,BenzCircleHub_VJA_PL,MYE,Past,17
2026-05-02,Vivekananda Tallapudi,South,BenzCircleHub_VJA_PL,MYE,Present,55
2026-05-02,Vivekananda Tallapudi,South,BhimavaramHub_BVM_PL,FK,Future,2
2026-05-02,Vivekananda Tallapudi,South,BhimavaramHub_BVM_PL,FK,Past,2
2026-05-02,Vivekananda Tallapudi,South,BhimavaramHub_BVM_PL,FK,Present,2
2026-05-02,Vivekananda Tallapudi,South,BiwiNagarHub_NLR_PL,FK,Past,2
2026-05-02,Vivekananda Tallapudi,South,BiwiNagarHub_NLR_PL,FK,Present,29
2026-05-02,Vivekananda Tallapudi,South,BiwiNagarHub_NLR_PL,MYE,Future,2
