date,gm,zone,name,stack,flag,picked_count,MH
14-08-2026,Arvind Bansal (HR),North,PanipatHub_PPT_PL,MYE,Present,210,NA
14-08-2026,Arvind Bansal (HR),North,PanipatHub_PPT_PL,MYS,Future,206,NA
14-08-2026,Arvind Bansal (HR),North,PanipatHub_PPT_PL,MYS,Past,178,NA
14-08-2026,Arvind Bansal (HR),North,PanipatHub_PPT_PL,MYS,Present,3488,NA
14-08-2026,Arvind Bansal (HR),North,RATIAODH_RTA_PL,FK,Future,52,NA
14-08-2026,Arvind Bansal (HR),North,RATIAODH_RTA_PL,FK,Past,45,NA
14-08-2026,Arvind Bansal (HR),North,RATIAODH_RTA_PL,FK,Present,1815,NA
14-08-2026,Arvind Bansal (HR),North,RATIAODH_RTA_PL,MYE,Future,2,NA
14-08-2026,Arvind Bansal (HR),North,RATIAODH_RTA_PL,MYE,Present,3,NA
14-08-2026,Arvind Bansal (HR),North,RewariHub_RWR_PL,EXT,Past,11,NA
14-08-2026,Arvind Bansal (HR),North,RewariHub_RWR_PL,EXT,Present,39,NA
14-08-2026,Arvind Bansal (HR),North,RewariHub_RWR_PL,FK,Future,35,NA
14-08-2026,Arvind Bansal (HR),North,RewariHub_RWR_PL,FK,Past,228,NA
14-08-2026,Arvind Bansal (HR),North,RewariHub_RWR_PL,FK,Present,1945,NA
14-08-2026,Arvind Bansal (HR),North,RewariHub_RWR_PL,MYE,Future,17,NA
14-08-2026,Arvind Bansal (HR),North,RewariHub_RWR_PL,MYE,Past,15,NA
14-08-2026,Arvind Bansal (HR),North,RewariHub_RWR_PL,MYE,Present,18,NA
14-08-2026,Arvind Bansal (HR),North,RohtakHub_ROH_PL,EXT,Future,1,NA
14-08-2026,Arvind Bansal (HR),North,RohtakHub_ROH_PL,EXT,Past,6,NA
14-08-2026,Arvind Bansal (HR),North,RohtakHub_ROH_PL,EXT,Present,42,NA
14-08-2026,Arvind Bansal (HR),North,RohtakHub_ROH_PL,FK,Future,119,NA
14-08-2026,Arvind Bansal (HR),North,RohtakHub_ROH_PL,FK,Past,482,NA
14-08-2026,Arvind Bansal (HR),North,RohtakHub_ROH_PL,FK,Present,11829,NA
14-08-2026,Arvind Bansal (HR),North,RohtakHub_ROH_PL,MYE,Future,84,NA
14-08-2026,Arvind Bansal (HR),North,RohtakHub_ROH_PL,MYE,Past,6,NA
14-08-2026,Arvind Bansal (HR),North,RohtakHub_ROH_PL,MYE,Present,172,NA
14-08-2026,Arvind Bansal (HR),North,SirsaHub_SRS_PL,EXT,Future,11,NA
14-08-2026,Arvind Bansal (HR),North,SirsaHub_SRS_PL,EXT,Past,2,NA
14-08-2026,Arvind Bansal (HR),North,SirsaHub_SRS_PL,EXT,Present,95,NA
14-08-2026,Arvind Bansal (HR),North,SirsaHub_SRS_PL,FK,Future,25,NA
14-08-2026,Arvind Bansal (HR),North,SirsaHub_SRS_PL,FK,Past,32,NA
14-08-2026,Arvind Bansal (HR),North,SirsaHub_SRS_PL,FK,Present,1565,NA
14-08-2026,Arvind Bansal (HR),North,SirsaHub_SRS_PL,MYE,Future,3,NA
14-08-2026,Arvind Bansal (HR),North,SirsaHub_SRS_PL,MYE,Present,17,NA
14-08-2026,Arvind Bansal (HR),North,SonepatHub_SOP_PL,EXT,Future,10,NA
14-08-2026,Arvind Bansal (HR),North,SonepatHub_SOP_PL,EXT,Past,159,NA
14-08-2026,Arvind Bansal (HR),North,SonepatHub_SOP_PL,EXT,Present,508,NA
14-08-2026,Arvind Bansal (HR),North,SonepatHub_SOP_PL,FK,Future,68,NA
14-08-2026,Arvind Bansal (HR),North,SonepatHub_SOP_PL,FK,Past,128,NA
14-08-2026,Arvind Bansal (HR),North,SonepatHub_SOP_PL,FK,Present,5151,NA
14-08-2026,Arvind Bansal (HR),North,SonepatHub_SOP_PL,MYE,Future,71,NA
14-08-2026,Arvind Bansal (HR),North,SonepatHub_SOP_PL,MYE,Past,2,NA
14-08-2026,Arvind Bansal (HR),North,SonepatHub_SOP_PL,MYE,Present,122,NA
14-08-2026,Arvind Bansal (HR),North,SonepatHub_SOP_PL,MYS,Future,3,NA
14-08-2026,Arvind Bansal (HR),North,SonepatHub_SOP_PL,MYS,Present,1,NA
14-08-2026,Arvind Bansal (HR),North,TohanaHub_THN_PL,EXT,Past,3,NA
14-08-2026,Arvind Bansal (HR),North,TohanaHub_THN_PL,EXT,Present,1,NA
14-08-2026,Arvind Bansal (HR),North,TohanaHub_THN_PL,FK,Future,107,NA
14-08-2026,Arvind Bansal (HR),North,TohanaHub_THN_PL,FK,Past,153,NA
14-08-2026,Arvind Bansal (HR),North,TohanaHub_THN_PL,FK,Present,332,NA
14-08-2026,Arvind Bansal (HR),North,YamunaNagarHub_YNR_PL,EXT,Future,82,NA
14-08-2026,Arvind Bansal (HR),North,YamunaNagarHub_YNR_PL,EXT,Past,8,NA
14-08-2026,Arvind Bansal (HR),North,YamunaNagarHub_YNR_PL,EXT,Present,16,NA
14-08-2026,Arvind Bansal (HR),North,YamunaNagarHub_YNR_PL,FK,Future,28,NA
14-08-2026,Arvind Bansal (HR),North,YamunaNagarHub_YNR_PL,FK,Past,33,NA
14-08-2026,Arvind Bansal (HR),North,YamunaNagarHub_YNR_PL,FK,Present,3347,NA
14-08-2026,Arvind Bansal (HR),North,YamunaNagarHub_YNR_PL,MYE,Future,17,NA
14-08-2026,Arvind Bansal (HR),North,YamunaNagarHub_YNR_PL,MYE,Present,26,NA
14-08-2026,Arvind Bansal (UP),North,AgraHub_AGR_PL,EXT,Present,47,NA
14-08-2026,Arvind Bansal (UP),North,AgraHub_AGR_PL,FK,Future,10,NA
14-08-2026,Arvind Bansal (UP),North,AgraHub_AGR_PL,FK,Past,6,NA
14-08-2026,Arvind Bansal (UP),North,AgraHub_AGR_PL,FK,Present,3511,NA
14-08-2026,Arvind Bansal (UP),North,AgraHub_AGR_PL,MYE,Present,129,NA
14-08-2026,Arvind Bansal (UP),North,ERAgraOPHHub_AGR_PL,EXT,Future,21,NA
14-08-2026,Arvind Bansal (UP),North,ERAgraOPHHub_AGR_PL,EXT,Past,47,NA
14-08-2026,Arvind Bansal (UP),North,ERAgraOPHHub_AGR_PL,EXT,Present,225,NA
14-08-2026,Arvind Bansal (UP),North,ERAgraOPHHub_AGR_PL,FK,Future,470,NA
14-08-2026,Arvind Bansal (UP),North,ERAgraOPHHub_AGR_PL,FK,Past,367,NA
14-08-2026,Arvind Bansal (UP),North,ERAgraOPHHub_AGR_PL,FK,Present,12353,NA
14-08-2026,Arvind Bansal (UP),North,ERAgraOPHHub_AGR_PL,MYE,Future,48,NA
14-08-2026,Arvind Bansal (UP),North,ERAgraOPHHub_AGR_PL,MYE,Past,20,NA
14-08-2026,Arvind Bansal (UP),North,ERAgraOPHHub_AGR_PL,MYE,Present,42,NA
14-08-2026,Arvind Bansal (UP),North,KhandsaBlockI_MYNTRA_GRM_PL,MYS,Future,1275,NA
14-08-2026,Arvind Bansal (UP),North,KhandsaBlockI_MYNTRA_GRM_PL,MYS,Past,2670,NA
14-08-2026,Arvind Bansal (UP),North,KhandsaBlockI_MYNTRA_GRM_PL,MYS,Present,38258,NA
14-08-2026,Arvind Bansal (UP),North,KhandsaBlockII_MYNTRA_GRM_PL,MYS,Future,592,NA
14-08-2026,Arvind Bansal (UP),North,KhandsaBlockII_MYNTRA_GRM_PL,MYS,Past,209,NA
14-08-2026,Arvind Bansal (UP),North,KhandsaBlockII_MYNTRA_GRM_PL,MYS,Present,15155,NA
14-08-2026,Arvind Bansal (UP),North,Myntra_GurgaonMP_PL,EXT,Future,14,NA
14-08-2026,Arvind Bansal (UP),North,Myntra_GurgaonMP_PL,EXT,Past,178,NA
14-08-2026,Arvind Bansal (UP),North,Myntra_GurgaonMP_PL,EXT,Present,2070,NA
14-08-2026,Arvind Bansal (UP),North,SFXAgraOPHHub_AGR_PL,EXT,Future,61,NA
14-08-2026,Arvind Bansal (UP),North,SFXAgraOPHHub_AGR_PL,EXT,Past,33,NA
14-08-2026,Arvind Bansal (UP),North,SFXAgraOPHHub_AGR_PL,EXT,Present,390,NA
14-08-2026,Arvind Bansal (UP),North,SFXAgraOPHHub_AGR_PL,FK,Future,1893,NA
14-08-2026,Arvind Bansal (UP),North,SFXAgraOPHHub_AGR_PL,FK,Past,456,NA
14-08-2026,Arvind Bansal (UP),North,SFXAgraOPHHub_AGR_PL,FK,Present,11272,NA
14-08-2026,Arvind Bansal (UP),North,SFXAgraOPHHub_AGR_PL,MYE,Future,64,NA
14-08-2026,Arvind Bansal (UP),North,SFXAgraOPHHub_AGR_PL,MYE,Past,6,NA
14-08-2026,Arvind Bansal (UP),North,SFXAgraOPHHub_AGR_PL,MYE,Present,46,NA
14-08-2026,Arvind Bansal (UP),North,SikandraNH2Hub_AGR_PL,EXT,Future,18,NA
14-08-2026,Arvind Bansal (UP),North,SikandraNH2Hub_AGR_PL,EXT,Past,23,NA
14-08-2026,Arvind Bansal (UP),North,SikandraNH2Hub_AGR_PL,EXT,Present,418,NA
14-08-2026,Arvind Bansal (UP),North,SikandraNH2Hub_AGR_PL,FK,Future,20,NA
14-08-2026,Arvind Bansal (UP),North,SikandraNH2Hub_AGR_PL,FK,Past,85,NA
14-08-2026,Arvind Bansal (UP),North,SikandraNH2Hub_AGR_PL,FK,Present,4253,NA
14-08-2026,Arvind Bansal (UP),North,SikandraNH2Hub_AGR_PL,MYE,Future,3,NA
14-08-2026,Arvind Bansal (UP),North,SikandraNH2Hub_AGR_PL,MYE,Past,2,NA
14-08-2026,Arvind Bansal (UP),North,SikandraNH2Hub_AGR_PL,MYE,Present,14,NA
14-08-2026,Arvind Bansal (UP),North,SRCVAgraHub_AGR_OPH_PL,EXT,Future,31,NA
14-08-2026,Arvind Bansal (UP),North,SRCVAgraHub_AGR_OPH_PL,EXT,Past,53,NA
14-08-2026,Arvind Bansal (UP),North,SRCVAgraHub_AGR_OPH_PL,EXT,Present,442,NA
14-08-2026,Arvind Bansal (UP),North,SRCVAgraHub_AGR_OPH_PL,FK,Future,442,NA
14-08-2026,Arvind Bansal (UP),North,SRCVAgraHub_AGR_OPH_PL,FK,Past,615,NA
14-08-2026,Arvind Bansal (UP),North,SRCVAgraHub_AGR_OPH_PL,FK,Present,16109,NA
14-08-2026,Arvind Bansal (UP),North,SRCVAgraHub_AGR_OPH_PL,MYE,Future,112,NA
14-08-2026,Arvind Bansal (UP),North,SRCVAgraHub_AGR_OPH_PL,MYE,Past,2,NA
14-08-2026,Arvind Bansal (UP),North,SRCVAgraHub_AGR_OPH_PL,MYE,Present,181,NA
14-08-2026,Ashvani Bhatt,West,AmroliHub_STV_PL,EXT,Future,5,NA
14-08-2026,Ashvani Bhatt,West,AmroliHub_STV_PL,EXT,Past,9,NA
14-08-2026,Ashvani Bhatt,West,AmroliHub_STV_PL,EXT,Present,313,NA
14-08-2026,Ashvani Bhatt,West,AmroliHub_STV_PL,FK,Future,608,NA
14-08-2026,Ashvani Bhatt,West,AmroliHub_STV_PL,FK,Past,326,NA
14-08-2026,Ashvani Bhatt,West,AmroliHub_STV_PL,FK,Present,17386,NA
14-08-2026,Ashvani Bhatt,West,AmroliHub_STV_PL,MYE,Future,117,NA
14-08-2026,Ashvani Bhatt,West,AmroliHub_STV_PL,MYE,Past,30,NA
14-08-2026,Ashvani Bhatt,West,AmroliHub_STV_PL,MYE,Present,496,NA
14-08-2026,Ashvani Bhatt,West,AmroliHub_STV_PL,MYS,Future,3,NA
14-08-2026,Ashvani Bhatt,West,AmroliHub_STV_PL,MYS,Present,2,NA
14-08-2026,Ashvani Bhatt,West,DindoliHub_STV_PL,EXT,Future,547,NA
14-08-2026,Ashvani Bhatt,West,DindoliHub_STV_PL,EXT,Past,107,NA
14-08-2026,Ashvani Bhatt,West,DindoliHub_STV_PL,EXT,Present,4481,NA
14-08-2026,Ashvani Bhatt,West,DindoliHub_STV_PL,FK,Future,1760,NA
14-08-2026,Ashvani Bhatt,West,DindoliHub_STV_PL,FK,Past,689,NA
14-08-2026,Ashvani Bhatt,West,DindoliHub_STV_PL,FK,Present,78708,NA
14-08-2026,Ashvani Bhatt,West,DindoliHub_STV_PL,MYE,Future,1716,NA
14-08-2026,Ashvani Bhatt,West,DindoliHub_STV_PL,MYE,Past,82,NA
14-08-2026,Ashvani Bhatt,West,DindoliHub_STV_PL,MYE,Present,5426,NA
14-08-2026,Ashvani Bhatt,West,DindoliHub_STV_PL,MYS,Future,484,NA
14-08-2026,Ashvani Bhatt,West,DindoliHub_STV_PL,MYS,Past,85,NA
14-08-2026,Ashvani Bhatt,West,DindoliHub_STV_PL,MYS,Present,5686,NA
14-08-2026,Ashvani Bhatt,West,KamrejHub_STV_PL,EXT,Future,29,NA
14-08-2026,Ashvani Bhatt,West,KamrejHub_STV_PL,EXT,Past,19,NA
14-08-2026,Ashvani Bhatt,West,KamrejHub_STV_PL,EXT,Present,445,NA
14-08-2026,Ashvani Bhatt,West,KamrejHub_STV_PL,FK,Future,751,NA
14-08-2026,Ashvani Bhatt,West,KamrejHub_STV_PL,FK,Past,678,NA
14-08-2026,Ashvani Bhatt,West,KamrejHub_STV_PL,FK,Present,39219,NA
14-08-2026,Ashvani Bhatt,West,KamrejHub_STV_PL,MYE,Future,121,NA
14-08-2026,Ashvani Bhatt,West,KamrejHub_STV_PL,MYE,Past,6,NA
14-08-2026,Ashvani Bhatt,West,KamrejHub_STV_PL,MYE,Present,677,NA
14-08-2026,Ashvani Bhatt,West,KamrejHub_STV_PL,MYS,Future,5,NA
14-08-2026,Ashvani Bhatt,West,KamrejHub_STV_PL,MYS,Past,2,NA
14-08-2026,Ashvani Bhatt,West,KamrejHub_STV_PL,MYS,Present,441,NA
14-08-2026,Ashvani Bhatt,West,Motavarachahub_STV_PL,EXT,Future,34,NA
14-08-2026,Ashvani Bhatt,West,Motavarachahub_STV_PL,EXT,Past,26,NA
14-08-2026,Ashvani Bhatt,West,Motavarachahub_STV_PL,EXT,Present,250,NA
14-08-2026,Ashvani Bhatt,West,Motavarachahub_STV_PL,FK,Future,632,NA
14-08-2026,Ashvani Bhatt,West,Motavarachahub_STV_PL,FK,Past,494,NA
14-08-2026,Ashvani Bhatt,West,Motavarachahub_STV_PL,FK,Present,49356,NA
14-08-2026,Ashvani Bhatt,West,Motavarachahub_STV_PL,MYE,Future,573,NA
14-08-2026,Ashvani Bhatt,West,Motavarachahub_STV_PL,MYE,Past,122,NA
14-08-2026,Ashvani Bhatt,West,Motavarachahub_STV_PL,MYE,Present,1566,NA
14-08-2026,Ashvani Bhatt,West,Motavarachahub_STV_PL,MYS,Future,38,NA
14-08-2026,Ashvani Bhatt,West,Motavarachahub_STV_PL,MYS,Past,23,NA
14-08-2026,Ashvani Bhatt,West,Motavarachahub_STV_PL,MYS,Present,2786,NA
14-08-2026,Ashvani Bhatt,West,MotaVarachhaSplitHub_STV_PL,EXT,Future,38,NA
14-08-2026,Ashvani Bhatt,West,MotaVarachhaSplitHub_STV_PL,EXT,Past,17,NA
14-08-2026,Ashvani Bhatt,West,MotaVarachhaSplitHub_STV_PL,EXT,Present,330,NA
14-08-2026,Ashvani Bhatt,West,MotaVarachhaSplitHub_STV_PL,FK,Future,872,NA
14-08-2026,Ashvani Bhatt,West,MotaVarachhaSplitHub_STV_PL,FK,Past,661,NA
14-08-2026,Ashvani Bhatt,West,MotaVarachhaSplitHub_STV_PL,FK,Present,42781,NA
14-08-2026,Ashvani Bhatt,West,MotaVarachhaSplitHub_STV_PL,MYE,Future,301,NA
14-08-2026,Ashvani Bhatt,West,MotaVarachhaSplitHub_STV_PL,MYE,Past,16,NA
14-08-2026,Ashvani Bhatt,West,MotaVarachhaSplitHub_STV_PL,MYE,Present,616,NA
14-08-2026,Ashvani Bhatt,West,MotaVarachhaSplitHub_STV_PL,MYS,Future,60,NA
14-08-2026,Ashvani Bhatt,West,MotaVarachhaSplitHub_STV_PL,MYS,Past,27,NA
14-08-2026,Ashvani Bhatt,West,MotaVarachhaSplitHub_STV_PL,MYS,Present,1878,NA
14-08-2026,Ashvani Bhatt,West,MyntraUdhnaHub_SRT_PL,MYS,Future,2561,NA
14-08-2026,Ashvani Bhatt,West,MyntraUdhnaHub_SRT_PL,MYS,Past,327,NA
14-08-2026,Ashvani Bhatt,West,MyntraUdhnaHub_SRT_PL,MYS,Present,24282,NA
14-08-2026,Ashvani Bhatt,West,NavsariHub_STV_PL,EXT,Future,817,NA
14-08-2026,Ashvani Bhatt,West,NavsariHub_STV_PL,EXT,Present,376,NA
14-08-2026,Ashvani Bhatt,West,NavsariHub_STV_PL,FK,Future,99,NA
14-08-2026,Ashvani Bhatt,West,NavsariHub_STV_PL,FK,Past,8,NA
14-08-2026,Ashvani Bhatt,West,NavsariHub_STV_PL,FK,Present,1487,NA
14-08-2026,Ashvani Bhatt,West,NavsariHub_STV_PL,MYE,Future,21,NA
14-08-2026,Ashvani Bhatt,West,NavsariHub_STV_PL,MYE,Present,87,NA
14-08-2026,Ashvani Bhatt,West,SaniyaHub_STV_PL,EXT,Future,2,NA
14-08-2026,Ashvani Bhatt,West,SaniyaHub_STV_PL,EXT,Past,90,NA
14-08-2026,Ashvani Bhatt,West,SaniyaHub_STV_PL,EXT,Present,435,NA
14-08-2026,Ashvani Bhatt,West,SaniyaHub_STV_PL,FK,Future,387,NA
14-08-2026,Ashvani Bhatt,West,SaniyaHub_STV_PL,FK,Past,620,NA
14-08-2026,Ashvani Bhatt,West,SaniyaHub_STV_PL,FK,Present,50920,NA
14-08-2026,Ashvani Bhatt,West,SaniyaHub_STV_PL,MYE,Future,209,NA
14-08-2026,Ashvani Bhatt,West,SaniyaHub_STV_PL,MYE,Past,57,NA
14-08-2026,Ashvani Bhatt,West,SaniyaHub_STV_PL,MYE,Present,1512,NA
14-08-2026,Ashvani Bhatt,West,SaniyaHub_STV_PL,MYS,Present,720,NA
14-08-2026,Ashvani Bhatt,West,SaroliHub_STV_PL,EXT,Future,22,NA
14-08-2026,Ashvani Bhatt,West,SaroliHub_STV_PL,EXT,Past,115,NA
14-08-2026,Ashvani Bhatt,West,SaroliHub_STV_PL,EXT,Present,400,NA
14-08-2026,Ashvani Bhatt,West,SaroliHub_STV_PL,FK,Future,1122,NA
14-08-2026,Ashvani Bhatt,West,SaroliHub_STV_PL,FK,Past,223,NA
14-08-2026,Ashvani Bhatt,West,SaroliHub_STV_PL,FK,Present,43638,NA
14-08-2026,Ashvani Bhatt,West,SaroliHub_STV_PL,MYE,Future,248,NA
14-08-2026,Ashvani Bhatt,West,SaroliHub_STV_PL,MYE,Past,5,NA
14-08-2026,Ashvani Bhatt,West,SaroliHub_STV_PL,MYE,Present,862,NA
14-08-2026,Ashvani Bhatt,West,SaroliHub_STV_PL,MYS,Future,3,NA
14-08-2026,Ashvani Bhatt,West,SaroliHub_STV_PL,MYS,Present,332,NA
14-08-2026,Ashvani Bhatt,West,SaroliHubSplit_STV_PL,EXT,Future,6,NA
14-08-2026,Ashvani Bhatt,West,SaroliHubSplit_STV_PL,EXT,Past,27,NA
14-08-2026,Ashvani Bhatt,West,SaroliHubSplit_STV_PL,EXT,Present,256,NA
14-08-2026,Ashvani Bhatt,West,SaroliHubSplit_STV_PL,FK,Future,989,NA
14-08-2026,Ashvani Bhatt,West,SaroliHubSplit_STV_PL,FK,Past,362,NA
14-08-2026,Ashvani Bhatt,West,SaroliHubSplit_STV_PL,FK,Present,46301,NA
14-08-2026,Ashvani Bhatt,West,SaroliHubSplit_STV_PL,MYE,Future,466,NA
14-08-2026,Ashvani Bhatt,West,SaroliHubSplit_STV_PL,MYE,Past,26,NA
14-08-2026,Ashvani Bhatt,West,SaroliHubSplit_STV_PL,MYE,Present,2107,NA
14-08-2026,Ashvani Bhatt,West,SaroliHubSplit_STV_PL,MYS,Past,1,NA
14-08-2026,Ashvani Bhatt,West,SaroliHubSplit_STV_PL,MYS,Present,35,NA
14-08-2026,Ashvani Bhatt,West,SingapurHub_STV_PL,EXT,Future,328,NA
14-08-2026,Ashvani Bhatt,West,SingapurHub_STV_PL,EXT,Past,59,NA
14-08-2026,Ashvani Bhatt,West,SingapurHub_STV_PL,EXT,Present,2110,NA
14-08-2026,Ashvani Bhatt,West,SingapurHub_STV_PL,FK,Future,2445,NA
14-08-2026,Ashvani Bhatt,West,SingapurHub_STV_PL,FK,Past,245,NA
14-08-2026,Ashvani Bhatt,West,SingapurHub_STV_PL,FK,Present,73252,NA
14-08-2026,Ashvani Bhatt,West,SingapurHub_STV_PL,MYE,Future,59,NA
14-08-2026,Ashvani Bhatt,West,SingapurHub_STV_PL,MYE,Past,1,NA
14-08-2026,Ashvani Bhatt,West,SingapurHub_STV_PL,MYE,Present,513,NA
14-08-2026,Ashvani Bhatt,West,SingapurHub_STV_PL,MYS,Future,17,NA
14-08-2026,Ashvani Bhatt,West,SingapurHub_STV_PL,MYS,Past,5,NA
14-08-2026,Ashvani Bhatt,West,SingapurHub_STV_PL,MYS,Present,350,NA
14-08-2026,Ashvani Bhatt,West,StationTempHub_STV_PL,EXT,Future,36,NA
14-08-2026,Ashvani Bhatt,West,StationTempHub_STV_PL,EXT,Past,223,NA
14-08-2026,Ashvani Bhatt,West,StationTempHub_STV_PL,EXT,Present,393,NA
14-08-2026,Ashvani Bhatt,West,StationTempHub_STV_PL,FK,Future,952,NA
14-08-2026,Ashvani Bhatt,West,StationTempHub_STV_PL,FK,Past,177,NA
14-08-2026,Ashvani Bhatt,West,StationTempHub_STV_PL,FK,Present,50585,NA
14-08-2026,Ashvani Bhatt,West,StationTempHub_STV_PL,MYE,Future,182,NA
14-08-2026,Ashvani Bhatt,West,StationTempHub_STV_PL,MYE,Past,27,NA
14-08-2026,Ashvani Bhatt,West,StationTempHub_STV_PL,MYE,Present,1437,NA
14-08-2026,Ashvani Bhatt,West,StationTempHub_STV_PL,MYS,Future,24,NA
14-08-2026,Ashvani Bhatt,West,StationTempHub_STV_PL,MYS,Past,15,NA
14-08-2026,Ashvani Bhatt,West,StationTempHub_STV_PL,MYS,Present,800,NA
14-08-2026,Ashvani Bhatt,West,SuratHub_STV_PL,EXT,Future,475,NA
14-08-2026,Ashvani Bhatt,West,SuratHub_STV_PL,EXT,Past,78,NA
14-08-2026,Ashvani Bhatt,West,SuratHub_STV_PL,EXT,Present,5595,NA
14-08-2026,Ashvani Bhatt,West,SuratHub_STV_PL,FK,Future,2445,NA
14-08-2026,Ashvani Bhatt,West,SuratHub_STV_PL,FK,Past,825,NA
14-08-2026,Ashvani Bhatt,West,SuratHub_STV_PL,FK,Present,116145,NA
14-08-2026,Ashvani Bhatt,West,SuratHub_STV_PL,MYE,Future,763,NA
14-08-2026,Ashvani Bhatt,West,SuratHub_STV_PL,MYE,Past,80,NA
14-08-2026,Ashvani Bhatt,West,SuratHub_STV_PL,MYE,Present,3755,NA
14-08-2026,Ashvani Bhatt,West,SuratHub_STV_PL,MYS,Future,130,NA
14-08-2026,Ashvani Bhatt,West,SuratHub_STV_PL,MYS,Past,62,NA
14-08-2026,Ashvani Bhatt,West,SuratHub_STV_PL,MYS,Present,4422,NA
14-08-2026,Ashvani Bhatt,West,SuratTempHub_STV,EXT,Future,312,NA
14-08-2026,Ashvani Bhatt,West,SuratTempHub_STV,EXT,Past,257,NA
14-08-2026,Ashvani Bhatt,West,SuratTempHub_STV,EXT,Present,1696,NA
14-08-2026,Ashvani Bhatt,West,SuratTempHub_STV,FK,Future,3516,NA
14-08-2026,Ashvani Bhatt,West,SuratTempHub_STV,FK,Past,581,NA
14-08-2026,Ashvani Bhatt,West,SuratTempHub_STV,FK,Present,54352,NA
14-08-2026,Ashvani Bhatt,West,SuratTempHub_STV,MYE,Future,1746,NA
14-08-2026,Ashvani Bhatt,West,SuratTempHub_STV,MYE,Past,169,NA
14-08-2026,Ashvani Bhatt,West,SuratTempHub_STV,MYE,Present,5845,NA
14-08-2026,Ashvani Bhatt,West,SuratTempHub_STV,MYS,Future,72,NA
14-08-2026,Ashvani Bhatt,West,SuratTempHub_STV,MYS,Past,29,NA
14-08-2026,Ashvani Bhatt,West,SuratTempHub_STV,MYS,Present,1826,NA
14-08-2026,Ashvani Bhatt,West,UdhnaHub_STV_PL,EXT,Future,53,NA
14-08-2026,Ashvani Bhatt,West,UdhnaHub_STV_PL,EXT,Past,59,NA
14-08-2026,Ashvani Bhatt,West,UdhnaHub_STV_PL,EXT,Present,1049,NA
14-08-2026,Ashvani Bhatt,West,UdhnaHub_STV_PL,FK,Future,813,NA
14-08-2026,Ashvani Bhatt,West,UdhnaHub_STV_PL,FK,Past,154,NA
14-08-2026,Ashvani Bhatt,West,UdhnaHub_STV_PL,FK,Present,41878,NA
14-08-2026,Ashvani Bhatt,West,UdhnaHub_STV_PL,MYE,Future,1017,NA
14-08-2026,Ashvani Bhatt,West,UdhnaHub_STV_PL,MYE,Past,30,NA
14-08-2026,Ashvani Bhatt,West,UdhnaHub_STV_PL,MYE,Present,5785,NA
14-08-2026,Ashvani Bhatt,West,UdhnaHub_STV_PL,MYS,Future,266,NA
14-08-2026,Ashvani Bhatt,West,UdhnaHub_STV_PL,MYS,Past,36,NA
14-08-2026,Ashvani Bhatt,West,UdhnaHub_STV_PL,MYS,Present,2900,NA
14-08-2026,Ashvani Bhatt,West,VarachhaHub_STV_PL,EXT,Present,36,NA
14-08-2026,Ashvani Bhatt,West,VarachhaHub_STV_PL,FK,Present,3116,NA
14-08-2026,Ashvani Bhatt,West,VareliSurat_MYNTRA_SRT_PL,MYS,Future,2006,NA
14-08-2026,Ashvani Bhatt,West,VareliSurat_MYNTRA_SRT_PL,MYS,Past,1333,NA
14-08-2026,Ashvani Bhatt,West,VareliSurat_MYNTRA_SRT_PL,MYS,Present,45649,NA
14-08-2026,Ashvani Bhatt,West,YogiChowkTempHub_STV_PL,EXT,Future,65,NA
14-08-2026,Ashvani Bhatt,West,YogiChowkTempHub_STV_PL,EXT,Past,147,NA
14-08-2026,Ashvani Bhatt,West,YogiChowkTempHub_STV_PL,EXT,Present,2010,NA
14-08-2026,Ashvani Bhatt,West,YogiChowkTempHub_STV_PL,FK,Future,2057,NA
14-08-2026,Ashvani Bhatt,West,YogiChowkTempHub_STV_PL,FK,Past,460,NA
14-08-2026,Ashvani Bhatt,West,YogiChowkTempHub_STV_PL,FK,Present,83951,NA
14-08-2026,Ashvani Bhatt,West,YogiChowkTempHub_STV_PL,MYE,Future,498,NA
14-08-2026,Ashvani Bhatt,West,YogiChowkTempHub_STV_PL,MYE,Past,19,NA
14-08-2026,Ashvani Bhatt,West,YogiChowkTempHub_STV_PL,MYE,Present,2158,NA
14-08-2026,Ashvani Bhatt,West,YogiChowkTempHub_STV_PL,MYS,Future,22,NA
14-08-2026,Ashvani Bhatt,West,YogiChowkTempHub_STV_PL,MYS,Past,18,NA
14-08-2026,Ashvani Bhatt,West,YogiChowkTempHub_STV_PL,MYS,Present,2134,NA
14-08-2026,Ashwarya Singh,West,BhiwandiHub_BHI_PL,EXT,Future,982,NA
14-08-2026,Ashwarya Singh,West,BhiwandiHub_BHI_PL,EXT,Past,339,NA
14-08-2026,Ashwarya Singh,West,BhiwandiHub_BHI_PL,EXT,Present,4590,NA
14-08-2026,Ashwarya Singh,West,BhiwandiHub_BHI_PL,FK,Future,704,NA
14-08-2026,Ashwarya Singh,West,BhiwandiHub_BHI_PL,FK,Past,77,NA
14-08-2026,Ashwarya Singh,West,BhiwandiHub_BHI_PL,FK,Present,20001,NA
14-08-2026,Ashwarya Singh,West,BhiwandiHub_BHI_PL,MYE,Future,1749,NA
14-08-2026,Ashwarya Singh,West,BhiwandiHub_BHI_PL,MYE,Past,103,NA
14-08-2026,Ashwarya Singh,West,BhiwandiHub_BHI_PL,MYE,Present,4307,NA
